1	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
2	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
3	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
4	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
5	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
6	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
7	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
8	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
9	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
10	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
11	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
12	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
13	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
14	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
15	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
16	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
17	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
18	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
19	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
20	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
21	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
22	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
23	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
24	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
25	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
26	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
27	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
28	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
29	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
30	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
31	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
32	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
33	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
34	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
35	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
36	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
37	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
38	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
39	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
40	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
41	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
42	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
43	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
44	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
45	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
46	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
47	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
48	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
49	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
50	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
51	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
52	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
53	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
54	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
55	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
56	0.000000000000000	0.000000000000000	0	0.0	0.0	0.03	5.0	56
